route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
101,fcfc42af-1cc2-48e2-a437-c965c0129a04,ea5eb646-cfda-4c24-ad99-b59cb6216df7,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,76bce03d-c403-4338-b82f-bf5acd708946
2A,a1c1be47-a6f9-4187-8396-05fd20f2b819,3b1570ea-eca0-4bbd-a466-4c622f3528e0,88bd2f54-d682-443e-adfb-93b377fa37bb,DUNLOP to Downtown Barrie Terminal,0,66c571b8-061e-431a-81d4-45cd2f91cd19
8B,a1c1be47-a6f9-4187-8396-05fd20f2b819,5ac95cee-c265-4bdd-9a95-330956676705,37ce28b0-cc30-4e39-8c9b-59a2cf19001d,Crosstown/Essa to Park Place ,1,619e98b4-7a87-470c-a521-f1e049ff824a
7B,a1c1be47-a6f9-4187-8396-05fd20f2b819,d52bac33-87fa-4c12-913c-98540a7b30ef,fab38069-58e9-4c29-b586-b7db1aad1118,BEAR CREEK to Park Place,0,1d44eb61-b007-4233-a22f-7df7c0c64d2e
7B,8e896df6-2496-4d4f-9079-946c6e56c815,c9756491-e381-48ed-9fdd-f2b64b53b76e,fab38069-58e9-4c29-b586-b7db1aad1118,BEAR CREEK to Park Place,0,fb957b55-fdcc-43d4-8d0e-871ad0c087f1
11,8e896df6-2496-4d4f-9079-946c6e56c815,caa49c99-967d-4b2d-94c4-e8921b4c9b91,de78c483-7fab-46e3-af0e-f32f701179ed,NORTH LOOP to Downtown Barrie Terminal,0,a5b92129-31c1-404e-9d04-38d20c44d146
100,fcfc42af-1cc2-48e2-a437-c965c0129a04,e7ba37e5-3397-4384-84c7-016d9858dde5,f2b219d4-3593-4748-b626-dc2fb2151969,Red Express  to Downtown Barrie Terminal,0,c9cf60d4-a9d1-441d-9b22-026f35be88e8
10,fcfc42af-1cc2-48e2-a437-c965c0129a04,20886330-dfed-4bee-9b2c-b740c0f4f763,ad2b6efb-c3ff-44f7-8b9e-1166aac33bdd,NORTH LOOP to Downtown Barrie Terminal,0,cf8b8e3e-9478-43b7-bfdf-01e9b2ec5ed5
12B,fcfc42af-1cc2-48e2-a437-c965c0129a04,9ebeb2b7-6cca-456f-a095-558feff5d177,7a60c776-ff39-4336-9aec-a4e2d41c8d39,BARRIE SOUTH GO,0,fbbaf495-1d60-433c-a125-8b4ca1452136
7A,fcfc42af-1cc2-48e2-a437-c965c0129a04,bd9224dd-83dc-4c0b-b032-95b7771afca5,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,2296c8ba-419a-4f9d-8a88-8fc49dc662dc
12A,8e896df6-2496-4d4f-9079-946c6e56c815,d361e55b-12d3-49ff-9027-d9b28e217bf7,e0263110-798e-4af8-a72f-a56bb0e9c48b,GEORGIAN MALL,0,3299b713-4c3d-483f-a40d-3ded477fd9d0
101,8e896df6-2496-4d4f-9079-946c6e56c815,47d02e0d-b2ab-4ff8-81f1-b1b32e155ac1,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,95c8eea0-dd67-4424-8f48-4f95bfac7c20
8B,8e896df6-2496-4d4f-9079-946c6e56c815,eaffe9e5-a2ec-4d3d-9e65-15500efaa9fd,37ce28b0-cc30-4e39-8c9b-59a2cf19001d,Crosstown/Essa to Park Place ,1,88820502-73f9-4ec2-8403-f8c6a10072f0
10,fcfc42af-1cc2-48e2-a437-c965c0129a04,334201be-352f-4773-8531-9b31e6c31c52,ad2b6efb-c3ff-44f7-8b9e-1166aac33bdd,NORTH LOOP to Downtown Barrie Terminal,0,db9e0dd6-03f6-497e-8ceb-7bcbd4cd8daa
12A,8e896df6-2496-4d4f-9079-946c6e56c815,1fa254cc-3e53-4cdb-9082-38f202a0ec93,e0263110-798e-4af8-a72f-a56bb0e9c48b,GEORGIAN MALL,0,7472b86e-4fe4-4b1d-97c3-23e7f82ca3f7
12A,fcfc42af-1cc2-48e2-a437-c965c0129a04,312f378f-0bff-4288-a5fe-858afd193b23,b6f64b50-dd1c-4413-8702-fb702f2a15ac,GEORGIAN MALL,0,fbbaf495-1d60-433c-a125-8b4ca1452136
8A,fcfc42af-1cc2-48e2-a437-c965c0129a04,0e808d7e-e6a7-4ad8-9f28-87e5f2d3c9a9,6f3a7527-cb33-4e34-b391-c26945351e44,RVH/YONGE to Park Place,1,88f36cfe-cb94-4fa1-8dde-754e8bbf96f9
8B,fcfc42af-1cc2-48e2-a437-c965c0129a04,08307264-9fb9-4575-894b-dc9e6f980f6b,18605884-d064-4997-8f13-e35b129b16a0,Crosstown/Essa to Georgian College ,0,f2dafbb6-5a41-4015-a970-836f9e38d22b
400,8e896df6-2496-4d4f-9079-946c6e56c815,5078a103-4261-44df-8790-52ac97ac1017,3c0b7390-5b78-447b-b090-67c953a876c7,EXPRESS  to RVH,0,c5eb7eff-5d08-4ada-9544-bcf023f6f011
8B,8e896df6-2496-4d4f-9079-946c6e56c815,71d0a95f-3380-4b6a-9f27-aa7e8dcafccc,18605884-d064-4997-8f13-e35b129b16a0,Crosstown/Essa to Georgian College ,0,3bb62719-360b-4fe3-b8cc-1da403d4c9c3
7B,fcfc42af-1cc2-48e2-a437-c965c0129a04,3db80189-218f-4b6b-9586-c8df86502656,fab38069-58e9-4c29-b586-b7db1aad1118,BEAR CREEK to Park Place,0,2296c8ba-419a-4f9d-8a88-8fc49dc662dc
8B,a1c1be47-a6f9-4187-8396-05fd20f2b819,cf957834-508d-41d6-833f-e7ba4b7e8ad0,4e5e5b70-82ba-4a38-b972-63ae4410aecd,Crosstown/Essa to Georgian College ,0,3d97886e-a43f-43f6-9b8d-d3102acf62a3
12B,8e896df6-2496-4d4f-9079-946c6e56c815,89f71858-f3c7-44a9-af19-11809a20fa9d,7a60c776-ff39-4336-9aec-a4e2d41c8d39,BARRIE SOUTH GO,0,3299b713-4c3d-483f-a40d-3ded477fd9d0
101,8e896df6-2496-4d4f-9079-946c6e56c815,8e20173f-9618-4898-9593-e6db1c3f689a,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,a5a32544-53c1-4db2-b791-41c55e776c02
400,8e896df6-2496-4d4f-9079-946c6e56c815,e7fe0ec2-6307-4664-84e0-9fa19aa5a79f,3c0b7390-5b78-447b-b090-67c953a876c7,EXPRESS  to RVH,0,c5eb7eff-5d08-4ada-9544-bcf023f6f011
101,a1c1be47-a6f9-4187-8396-05fd20f2b819,a7bb8758-4599-4f29-9ab5-e56bdbfaf52b,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,266bfe22-7b5f-47ed-9c45-c1c1531c5e3c
11,8e896df6-2496-4d4f-9079-946c6e56c815,d091dbea-e585-472e-86f6-b9d38ac900c7,de78c483-7fab-46e3-af0e-f32f701179ed,NORTH LOOP to Downtown Barrie Terminal,0,e9e35482-1136-470c-b98a-435736612c39
7A,fcfc42af-1cc2-48e2-a437-c965c0129a04,456d017a-7c4c-4e92-be43-e50955902f0a,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,17b46e33-08aa-4b5d-83fa-4874a8d4aac9
8A,8e896df6-2496-4d4f-9079-946c6e56c815,f7eb56ab-d778-4a44-b11e-a623e9d87a9d,9f199383-c599-4af4-8ffa-65f755605207,RVH/YONGE to Georgian College,0,a2604169-5731-4365-826a-222a91ad518b
10,fcfc42af-1cc2-48e2-a437-c965c0129a04,ccbdfaed-aec0-4f3c-b854-4c83ddd86ca9,ad2b6efb-c3ff-44f7-8b9e-1166aac33bdd,NORTH LOOP to Downtown Barrie Terminal,0,db9e0dd6-03f6-497e-8ceb-7bcbd4cd8daa
8A,8e896df6-2496-4d4f-9079-946c6e56c815,bc29aa47-6c21-455e-9219-35e61542fcd0,16b42189-db36-43d6-ab97-dce81fb10ad8,RVH/YONGE to Georgian College,0,29f283fd-3995-4181-95be-e93265a5bb4e
101,8e896df6-2496-4d4f-9079-946c6e56c815,2b400cd3-ec5d-4633-bc2b-b065d297ce62,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,95c8eea0-dd67-4424-8f48-4f95bfac7c20
101,fcfc42af-1cc2-48e2-a437-c965c0129a04,4e278223-da10-4e4d-b367-2dbffc3b3200,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,76bce03d-c403-4338-b82f-bf5acd708946
8A,8e896df6-2496-4d4f-9079-946c6e56c815,5644fa53-7375-49a9-b7e9-d2b395938381,9f199383-c599-4af4-8ffa-65f755605207,RVH/YONGE to Georgian College,0,79e2b7f2-0bad-439d-8641-291a301e7606
8A,8e896df6-2496-4d4f-9079-946c6e56c815,c07e4759-00b2-4f63-83eb-d314360edfae,9f199383-c599-4af4-8ffa-65f755605207,RVH/YONGE to Georgian College,0,094edf91-7446-4108-aaff-89e94dac7c2e
400,fcfc42af-1cc2-48e2-a437-c965c0129a04,140b41a8-22be-4cce-8c95-2ba4a499fa9c,fb60fb19-5e10-41f1-bc89-e98fd96f07e9,EXPRESS  to Park Place,1,550411c9-f616-43bf-9a6b-e0ad8ee174fe
8A,a1c1be47-a6f9-4187-8396-05fd20f2b819,00590dd4-d415-4b45-ba48-0a63af708f25,6f3a7527-cb33-4e34-b391-c26945351e44,RVH/YONGE to Park Place,1,fc9f23bb-3b72-4b9c-891d-b3452ec055ef
100,8e896df6-2496-4d4f-9079-946c6e56c815,42d74988-f632-4b38-995f-2d9f3e9bdede,f2b219d4-3593-4748-b626-dc2fb2151969,Red Express  to Downtown Barrie Terminal,0,cea54b06-3ef7-46a3-ab1c-2e0f8ae04fc6
11,8e896df6-2496-4d4f-9079-946c6e56c815,65a2b1db-ace7-4fa8-a1e8-a65716f476a3,de78c483-7fab-46e3-af0e-f32f701179ed,NORTH LOOP to Downtown Barrie Terminal,0,e9e35482-1136-470c-b98a-435736612c39
10,fcfc42af-1cc2-48e2-a437-c965c0129a04,db5d8210-1a80-4558-ba12-5d8dd84cc9c8,ad2b6efb-c3ff-44f7-8b9e-1166aac33bdd,NORTH LOOP to Downtown Barrie Terminal,0,db9e0dd6-03f6-497e-8ceb-7bcbd4cd8daa
400,fcfc42af-1cc2-48e2-a437-c965c0129a04,746dcf93-47f9-473b-b2f5-c41137aa85f8,3c0b7390-5b78-447b-b090-67c953a876c7,EXPRESS  to RVH,0,40e465d4-6b38-48f6-9279-682b49548b6b
8B,a1c1be47-a6f9-4187-8396-05fd20f2b819,0f4df09f-533e-47dc-a6ac-5d672f92754f,b83e90f5-110c-423b-8088-1c7af9ae313b,Crosstown/Essa to Georgian College ,0,3d97886e-a43f-43f6-9b8d-d3102acf62a3
101,8e896df6-2496-4d4f-9079-946c6e56c815,a3dfc4a9-8f28-4462-89fa-68f245ba9fa6,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,95c8eea0-dd67-4424-8f48-4f95bfac7c20
2B,fcfc42af-1cc2-48e2-a437-c965c0129a04,81decc04-d84d-417e-956e-24d368f8dca9,71438cc9-96fa-4b62-9915-4c5f2d7a7e71,PARK PLACE to Park Place,0,95bf5ab2-9bf9-4a3f-a4cf-e6c28d2b8b39
400,fcfc42af-1cc2-48e2-a437-c965c0129a04,9161e2f1-a313-4269-be28-a9f00e9c9952,fb60fb19-5e10-41f1-bc89-e98fd96f07e9,EXPRESS  to Park Place,1,550411c9-f616-43bf-9a6b-e0ad8ee174fe
7A,8e896df6-2496-4d4f-9079-946c6e56c815,f59258da-05ea-42a2-8020-0e7376a34c44,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,20a2b8b6-a7b3-42dc-986c-505d3013014f
7A,fcfc42af-1cc2-48e2-a437-c965c0129a04,8b74c009-ad6e-4003-a503-7dbef02ce8b4,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,ebf353b4-bf74-454b-b253-b15fab25f94f
10,fcfc42af-1cc2-48e2-a437-c965c0129a04,02342c91-1e38-41ce-b88f-3119f2a37942,ad2b6efb-c3ff-44f7-8b9e-1166aac33bdd,NORTH LOOP to Downtown Barrie Terminal,0,cf8b8e3e-9478-43b7-bfdf-01e9b2ec5ed5
8A,8e896df6-2496-4d4f-9079-946c6e56c815,d1ceabd7-84c7-4f77-8f80-b89a9eb96a9a,16b42189-db36-43d6-ab97-dce81fb10ad8,RVH/YONGE to Georgian College,0,e0209a9d-c1fa-46af-b397-e9b550f18bbc
7A,fcfc42af-1cc2-48e2-a437-c965c0129a04,efa072e9-c6e0-4b5b-8338-af6c99228a04,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,99928916-6533-454c-8daa-0461afbfa49f
12B,fcfc42af-1cc2-48e2-a437-c965c0129a04,577d12c3-0a40-4d57-a6f3-8d9ec093f6e8,7a60c776-ff39-4336-9aec-a4e2d41c8d39,BARRIE SOUTH GO,0,2bb7d024-d9f6-4571-b2b2-61f899e27b7e
11,fcfc42af-1cc2-48e2-a437-c965c0129a04,7c822bdd-dfcf-4633-a00b-ea550800fe89,de78c483-7fab-46e3-af0e-f32f701179ed,NORTH LOOP to Downtown Barrie Terminal,0,670e6927-db5f-44a4-ac9d-59bd2450a1e2
12B,8e896df6-2496-4d4f-9079-946c6e56c815,07b74bc9-5838-4b7a-a820-69348698328c,7a60c776-ff39-4336-9aec-a4e2d41c8d39,BARRIE SOUTH GO,0,1932a707-9bd1-43e9-a9ed-1adb80c41e60
12A,8e896df6-2496-4d4f-9079-946c6e56c815,7b380467-8d21-4faa-912b-3a8a014b4ce3,e0263110-798e-4af8-a72f-a56bb0e9c48b,GEORGIAN MALL,0,7472b86e-4fe4-4b1d-97c3-23e7f82ca3f7
7A,a1c1be47-a6f9-4187-8396-05fd20f2b819,f611a9ab-1cab-4b3f-8082-f423dee82450,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,b4edd0a7-6d9c-4b05-98cd-67748cd309ed
2A,a1c1be47-a6f9-4187-8396-05fd20f2b819,44869115-4aff-430f-b120-a373e03275db,88bd2f54-d682-443e-adfb-93b377fa37bb,DUNLOP to Downtown Barrie Terminal,0,56026d1c-e359-4fd6-bd72-285cf4ef94fd
2A,fcfc42af-1cc2-48e2-a437-c965c0129a04,68d4bd13-77ff-4c48-9398-26d7bfb30d7d,88bd2f54-d682-443e-adfb-93b377fa37bb,DUNLOP to Downtown Barrie Terminal,0,302fe5fc-feac-4c1f-b121-027a53441203
10,fcfc42af-1cc2-48e2-a437-c965c0129a04,e7434fca-db68-4050-93bb-8e590688c11e,ad2b6efb-c3ff-44f7-8b9e-1166aac33bdd,NORTH LOOP to Downtown Barrie Terminal,0,cf8b8e3e-9478-43b7-bfdf-01e9b2ec5ed5
8B,fcfc42af-1cc2-48e2-a437-c965c0129a04,c5cb32ed-515b-4601-821b-21f0c0391753,37ce28b0-cc30-4e39-8c9b-59a2cf19001d,Crosstown/Essa to Park Place ,1,4c6c08e0-41d0-4d0c-9896-eeebb4cd5a84
101,fcfc42af-1cc2-48e2-a437-c965c0129a04,540425de-57f3-4a5f-856c-6b6745274fd5,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,76bce03d-c403-4338-b82f-bf5acd708946
8A,8e896df6-2496-4d4f-9079-946c6e56c815,e983bdff-bc4b-4776-a96b-be101c222324,16b42189-db36-43d6-ab97-dce81fb10ad8,RVH/YONGE to Georgian College,0,e0209a9d-c1fa-46af-b397-e9b550f18bbc
12A,fcfc42af-1cc2-48e2-a437-c965c0129a04,3a9d7dba-fd3a-4759-a7ec-4ac6076dfc16,e0263110-798e-4af8-a72f-a56bb0e9c48b,GEORGIAN MALL,0,4e94fa8e-5b40-4542-addd-de32c54a3d33
8A,8e896df6-2496-4d4f-9079-946c6e56c815,a33bf729-87ac-403d-9dbe-c4991cdaa6d0,6f3a7527-cb33-4e34-b391-c26945351e44,RVH/YONGE to Park Place,1,a2604169-5731-4365-826a-222a91ad518b
11,fcfc42af-1cc2-48e2-a437-c965c0129a04,9aef8d18-3dfd-4217-8c0e-f3121d6171eb,de78c483-7fab-46e3-af0e-f32f701179ed,NORTH LOOP to Downtown Barrie Terminal,0,689eb928-ff8e-431f-8d3f-416a9fd1f511
7A,a1c1be47-a6f9-4187-8396-05fd20f2b819,0a940d8c-aa62-4e2b-9203-5f933894619a,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,1d44eb61-b007-4233-a22f-7df7c0c64d2e
100,fcfc42af-1cc2-48e2-a437-c965c0129a04,b2ff85b8-27f7-46df-9a28-9e7b903f9440,f2b219d4-3593-4748-b626-dc2fb2151969,Red Express  to Downtown Barrie Terminal,0,f87d733a-2b96-4eb6-9693-8ae19c7daeac
10,8e896df6-2496-4d4f-9079-946c6e56c815,5f2e0dbe-b25e-485e-8edb-0e0c5bc6252f,ad2b6efb-c3ff-44f7-8b9e-1166aac33bdd,NORTH LOOP to Downtown Barrie Terminal,0,9e35b9fb-a72b-4a29-8143-4feab06371b8
8B,fcfc42af-1cc2-48e2-a437-c965c0129a04,dc3b9eca-718f-4545-a120-117ab43c49da,37ce28b0-cc30-4e39-8c9b-59a2cf19001d,Crosstown/Essa to Park Place ,1,39fa4095-4707-43ee-9d2d-91b8b14dc222
10,8e896df6-2496-4d4f-9079-946c6e56c815,56415f88-ce28-48d9-8d3c-c4f46d849929,ad2b6efb-c3ff-44f7-8b9e-1166aac33bdd,NORTH LOOP to Downtown Barrie Terminal,0,fd394cf9-4abf-41a1-b04c-087fa78fbdbc
8A,8e896df6-2496-4d4f-9079-946c6e56c815,f66a8c35-69eb-4ebe-81ba-cff9bac1718e,2d1629f3-4676-4410-8e77-1b9b3f08216d,RVH/YONGE to Park Place,1,79e2b7f2-0bad-439d-8641-291a301e7606
8B,8e896df6-2496-4d4f-9079-946c6e56c815,76f37cdd-8b86-48ff-b307-8a4d80b027ad,18605884-d064-4997-8f13-e35b129b16a0,Crosstown/Essa to Georgian College ,0,094edf91-7446-4108-aaff-89e94dac7c2e
10,8e896df6-2496-4d4f-9079-946c6e56c815,c623fa70-85a1-4d4c-b556-a96418ebd9e4,ad2b6efb-c3ff-44f7-8b9e-1166aac33bdd,NORTH LOOP to Downtown Barrie Terminal,0,fd394cf9-4abf-41a1-b04c-087fa78fbdbc
101,fcfc42af-1cc2-48e2-a437-c965c0129a04,50e18e5c-c8f9-42a6-b609-6dfda69c7180,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,f543f4e7-c57a-447d-a6bd-a08664d245c2
100,8e896df6-2496-4d4f-9079-946c6e56c815,6077b722-f90b-4faf-b89d-1e8c7076cb27,f2b219d4-3593-4748-b626-dc2fb2151969,Red Express  to Downtown Barrie Terminal,0,cea54b06-3ef7-46a3-ab1c-2e0f8ae04fc6
7A,8e896df6-2496-4d4f-9079-946c6e56c815,2f9186b9-a4df-44ba-9409-c9568792e0d0,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,f1700f5a-c177-41fd-a847-9e1a9d1d5c49
2B,8e896df6-2496-4d4f-9079-946c6e56c815,77850ef6-a325-42e8-bcf2-f09e294db69f,71438cc9-96fa-4b62-9915-4c5f2d7a7e71,PARK PLACE to Park Place,0,9fcdb5e3-423d-4139-83f4-4daa9c2bfafa
101,fcfc42af-1cc2-48e2-a437-c965c0129a04,8b7b2378-48c0-4ac5-abe1-226b579e72d4,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,f543f4e7-c57a-447d-a6bd-a08664d245c2
2A,8e896df6-2496-4d4f-9079-946c6e56c815,ebb344e7-60bc-45b5-aaaf-673f0e63b5f6,88bd2f54-d682-443e-adfb-93b377fa37bb,DUNLOP to Downtown Barrie Terminal,0,b678c8b0-7822-43b2-ba47-8f074346300b
12A,fcfc42af-1cc2-48e2-a437-c965c0129a04,c30996be-b450-4233-9cba-40c23d1d5e7f,e0263110-798e-4af8-a72f-a56bb0e9c48b,GEORGIAN MALL,0,2bb7d024-d9f6-4571-b2b2-61f899e27b7e
2B,8e896df6-2496-4d4f-9079-946c6e56c815,febecd82-7644-483d-8eb3-bef697616e46,71438cc9-96fa-4b62-9915-4c5f2d7a7e71,PARK PLACE to Park Place,0,b678c8b0-7822-43b2-ba47-8f074346300b
2B,8e896df6-2496-4d4f-9079-946c6e56c815,a34b44be-b66d-44b0-be70-4ed330626174,71438cc9-96fa-4b62-9915-4c5f2d7a7e71,PARK PLACE to Park Place,0,9fcdb5e3-423d-4139-83f4-4daa9c2bfafa
7B,a1c1be47-a6f9-4187-8396-05fd20f2b819,4cd509c4-cd60-4da3-a121-ffdda2fc1c82,fab38069-58e9-4c29-b586-b7db1aad1118,BEAR CREEK to Park Place,0,1d44eb61-b007-4233-a22f-7df7c0c64d2e
11,fcfc42af-1cc2-48e2-a437-c965c0129a04,73b81b85-64a0-48a2-a78a-88f1692583e7,de78c483-7fab-46e3-af0e-f32f701179ed,NORTH LOOP to Downtown Barrie Terminal,0,689eb928-ff8e-431f-8d3f-416a9fd1f511
7A,fcfc42af-1cc2-48e2-a437-c965c0129a04,6756dc1c-e8d0-4c7e-b630-ce2d66e91d0a,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,99928916-6533-454c-8daa-0461afbfa49f
101,fcfc42af-1cc2-48e2-a437-c965c0129a04,94af2f08-c1fe-453c-8ee1-6c3a82b2e737,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,76bce03d-c403-4338-b82f-bf5acd708946
2B,fcfc42af-1cc2-48e2-a437-c965c0129a04,16b684ec-e1df-4b36-968e-352e72aac77b,71438cc9-96fa-4b62-9915-4c5f2d7a7e71,PARK PLACE to Park Place,0,f10a1bdd-514d-4a0e-90d9-a5b756fab0c9
100,a1c1be47-a6f9-4187-8396-05fd20f2b819,a6bc228f-39a0-4968-b281-81b75691cfde,f2b219d4-3593-4748-b626-dc2fb2151969,Red Express  to Downtown Barrie Terminal,0,ea733da1-1ba9-4aaf-9f75-065af5456624
8B,8e896df6-2496-4d4f-9079-946c6e56c815,216055f3-bfe1-4836-8f75-cfb5c0dc5ac1,37ce28b0-cc30-4e39-8c9b-59a2cf19001d,Crosstown/Essa to Park Place ,1,094edf91-7446-4108-aaff-89e94dac7c2e
11,8e896df6-2496-4d4f-9079-946c6e56c815,1627a9d1-3230-4433-9e80-924fd2f8e231,de78c483-7fab-46e3-af0e-f32f701179ed,NORTH LOOP to Downtown Barrie Terminal,0,a5b92129-31c1-404e-9d04-38d20c44d146
8A,8e896df6-2496-4d4f-9079-946c6e56c815,99da0eee-ae52-4ea0-93c0-82a338f17c4e,6f3a7527-cb33-4e34-b391-c26945351e44,RVH/YONGE to Park Place,1,29f283fd-3995-4181-95be-e93265a5bb4e
7B,fcfc42af-1cc2-48e2-a437-c965c0129a04,d98b8ccf-f987-473f-998f-b544712c5d94,fab38069-58e9-4c29-b586-b7db1aad1118,BEAR CREEK to Park Place,0,ebf353b4-bf74-454b-b253-b15fab25f94f
8B,fcfc42af-1cc2-48e2-a437-c965c0129a04,f196fd16-e74a-4817-9fa3-53c01b25a314,18605884-d064-4997-8f13-e35b129b16a0,Crosstown/Essa to Georgian College ,0,4c6c08e0-41d0-4d0c-9896-eeebb4cd5a84
12B,8e896df6-2496-4d4f-9079-946c6e56c815,83a6817c-07ba-49f5-b773-ba512f981cbb,7a60c776-ff39-4336-9aec-a4e2d41c8d39,BARRIE SOUTH GO,0,7472b86e-4fe4-4b1d-97c3-23e7f82ca3f7
8B,fcfc42af-1cc2-48e2-a437-c965c0129a04,aab348e3-c845-44a5-886c-1ae3c1c3a3a5,18605884-d064-4997-8f13-e35b129b16a0,Crosstown/Essa to Georgian College ,0,39fa4095-4707-43ee-9d2d-91b8b14dc222
2A,8e896df6-2496-4d4f-9079-946c6e56c815,006d596c-5968-46bd-93af-951e17e3de20,88bd2f54-d682-443e-adfb-93b377fa37bb,DUNLOP to Downtown Barrie Terminal,0,2cea8156-c43b-47e0-afe1-7a849ea6a830
101,a1c1be47-a6f9-4187-8396-05fd20f2b819,5ba5ba55-1ae7-4678-a5b4-db5da59c7cc8,16e24061-2912-4417-8b4d-22ef2cf83055,Blue,0,dbb22fb3-ce45-4a39-af5a-4ceb0407087d
12B,8e896df6-2496-4d4f-9079-946c6e56c815,c3861a6f-b8af-4297-920a-a42e2c5d7027,7a60c776-ff39-4336-9aec-a4e2d41c8d39,BARRIE SOUTH GO,0,9531fac9-23e4-4626-81ed-23c9668a704c
100,8e896df6-2496-4d4f-9079-946c6e56c815,da4dedb7-1e40-4c24-b514-0d6f0d76081f,f2b219d4-3593-4748-b626-dc2fb2151969,Red Express  to Downtown Barrie Terminal,0,9db9b41c-753d-415b-9a32-f4a09c5a0b24
8A,8e896df6-2496-4d4f-9079-946c6e56c815,104792c5-6d8c-4010-8194-0dbdec7e60a3,25c9dca2-b826-4dd0-9404-2a48b548e2cb,RVH/YONGE to Georgian College,0,094edf91-7446-4108-aaff-89e94dac7c2e
400,fcfc42af-1cc2-48e2-a437-c965c0129a04,41624283-7409-4e94-8852-3bec3fc2470b,fb60fb19-5e10-41f1-bc89-e98fd96f07e9,EXPRESS  to Park Place,1,550411c9-f616-43bf-9a6b-e0ad8ee174fe
12A,8e896df6-2496-4d4f-9079-946c6e56c815,a595a4a5-d01d-4ce4-afd5-d44bbddd182b,e0263110-798e-4af8-a72f-a56bb0e9c48b,GEORGIAN MALL,0,9531fac9-23e4-4626-81ed-23c9668a704c
2A,8e896df6-2496-4d4f-9079-946c6e56c815,66f44dc1-bac5-4097-9306-495d51717099,88bd2f54-d682-443e-adfb-93b377fa37bb,DUNLOP to Downtown Barrie Terminal,0,2cea8156-c43b-47e0-afe1-7a849ea6a830
2A,fcfc42af-1cc2-48e2-a437-c965c0129a04,1047712d-ca8c-447d-bc31-f019f6285ec0,88bd2f54-d682-443e-adfb-93b377fa37bb,DUNLOP to Downtown Barrie Terminal,0,f10a1bdd-514d-4a0e-90d9-a5b756fab0c9
12A,fcfc42af-1cc2-48e2-a437-c965c0129a04,a328efee-ae65-4e37-a8a2-2cccd6baf3f7,e0263110-798e-4af8-a72f-a56bb0e9c48b,GEORGIAN MALL,0,7ad2aecf-e364-4100-ae3b-466207926b10
8A,8e896df6-2496-4d4f-9079-946c6e56c815,a7bced00-bc9e-4283-83d4-3c0b4e766abb,6f3a7527-cb33-4e34-b391-c26945351e44,RVH/YONGE to Park Place,1,8310d8d0-0c33-4f52-a4be-11449e501319
12B,8e896df6-2496-4d4f-9079-946c6e56c815,d4a841f5-797c-4f23-a22b-41dd62256e1d,7a60c776-ff39-4336-9aec-a4e2d41c8d39,BARRIE SOUTH GO,0,3299b713-4c3d-483f-a40d-3ded477fd9d0
12A,8e896df6-2496-4d4f-9079-946c6e56c815,5f46efdf-13be-4a2a-bebe-044bb7551d81,e0263110-798e-4af8-a72f-a56bb0e9c48b,GEORGIAN MALL,0,9531fac9-23e4-4626-81ed-23c9668a704c
12A,8e896df6-2496-4d4f-9079-946c6e56c815,78d42f2a-fb3e-4123-91a7-37eac72ce4b3,e0263110-798e-4af8-a72f-a56bb0e9c48b,GEORGIAN MALL,0,9531fac9-23e4-4626-81ed-23c9668a704c
7A,a1c1be47-a6f9-4187-8396-05fd20f2b819,95a489fd-e71c-4c1a-b7e1-b8258cd44bad,16856e2e-ee13-4bf5-80ed-e3df337bba43,GROVE to Georgian College,0,1d44eb61-b007-4233-a22f-7df7c0c64d2e
8A,8e896df6-2496-4d4f-9079-946c6e56c815,a708f6ca-b902-4824-98cd-968a8c5b85a6,6f3a7527-cb33-4e34-b391-c26945351e44,RVH/YONGE to Park Place,1,e0209a9d-c1fa-46af-b397-e9b550f18bbc
